idx,frame_dir,model_id,person_id,action_id,repeat_id,label,total_frames,action_name,split,original_idx,augmentation_type
7441,M001P002A041R001_AUG001,1,2,10241,1,40,300,Breaststroke Push-ups (aug 1),train,120,aug_1
7442,M001P002A041R002_AUG000,1,2,10242,2,40,300,Breaststroke Push-ups (aug 0),train,121,aug_0
7443,M001P002A041R002_AUG001,1,2,10243,2,40,300,Breaststroke Push-ups (aug 1),train,121,aug_1
7444,M001P002A041R003_AUG000,1,2,10244,3,40,300,Breaststroke Push-ups (aug 0),train,122,aug_0
7445,M001P002A041R003_AUG001,1,2,10245,3,40,300,Breaststroke Push-ups (aug 1),train,122,aug_1
7446,M001P002A042R001_AUG000,1,2,10246,1,41,300,Sit-ups (aug 0),train,123,aug_0
7447,M001P002A042R001_AUG001,1,2,10247,1,41,300,Sit-ups (aug 1),train,123,aug_1
7448,M001P002A042R002_AUG000,1,2,10248,2,41,300,Sit-ups (aug 0),train,124,aug_0
7449,M001P002A042R002_AUG001,1,2,10249,2,41,300,Sit-ups (aug 1),train,124,aug_1
7450,M001P002A042R003_AUG000,1,2,10250,3,41,300,Sit-ups (aug 0),train,125,aug_0
7451,M001P002A042R003_AUG001,1,2,10251,3,41,300,Sit-ups (aug 1),train,125,aug_1
7452,M001P002A043R001_AUG000,1,2,10252,1,42,300,Side-lying Left Leg Forward Raise (aug 0),train,126,aug_0
7453,M001P002A043R001_AUG001,1,2,10253,1,42,300,Side-lying Left Leg Forward Raise (aug 1),train,126,aug_1
7454,M001P002A043R002_AUG000,1,2,10254,2,42,300,Side-lying Left Leg Forward Raise (aug 0),train,127,aug_0
7455,M001P002A043R002_AUG001,1,2,10255,2,42,300,Side-lying Left Leg Forward Raise (aug 1),train,127,aug_1
7456,M001P002A043R003_AUG000,1,2,10256,3,42,300,Side-lying Left Leg Forward Raise (aug 0),train,128,aug_0
7457,M001P002A043R003_AUG001,1,2,10257,3,42,300,Side-lying Left Leg Forward Raise (aug 1),train,128,aug_1
7458,M001P002A044R001_AUG000,1,2,10258,1,43,300,Right Leg Reverse Lunge (aug 0),train,129,aug_0
7459,M001P002A044R001_AUG001,1,2,10259,1,43,300,Right Leg Reverse Lunge (aug 1),train,129,aug_1
7460,M001P002A044R002_AUG000,1,2,10260,2,43,300,Right Leg Reverse Lunge (aug 0),train,130,aug_0
7461,M001P002A044R002_AUG001,1,2,10261,2,43,300,Right Leg Reverse Lunge (aug 1),train,130,aug_1
7462,M001P002A044R003_AUG000,1,2,10262,3,43,300,Right Leg Reverse Lunge (aug 0),train,131,aug_0
7463,M001P002A044R003_AUG001,1,2,10263,3,43,300,Right Leg Reverse Lunge (aug 1),train,131,aug_1
7464,M001P002A045R001_AUG000,1,2,10264,1,44,300,Kneeling Left Knee Lift (aug 0),train,132,aug_0
7465,M001P002A045R001_AUG001,1,2,10265,1,44,300,Kneeling Left Knee Lift (aug 1),train,132,aug_1
7466,M001P002A045R002_AUG000,1,2,10266,2,44,300,Kneeling Left Knee Lift (aug 0),train,133,aug_0
7467,M001P002A045R002_AUG001,1,2,10267,2,44,300,Kneeling Left Knee Lift (aug 1),train,133,aug_1
7468,M001P002A045R003_AUG000,1,2,10268,3,44,300,Kneeling Left Knee Lift (aug 0),train,134,aug_0
7469,M001P002A045R003_AUG001,1,2,10269,3,44,300,Kneeling Left Knee Lift (aug 1),train,134,aug_1
7470,M001P002A046R001_AUG000,1,2,10270,1,45,300,Alternate Reverse Lunge (aug 0),train,135,aug_0
7471,M001P002A046R001_AUG001,1,2,10271,1,45,300,Alternate Reverse Lunge (aug 1),train,135,aug_1
7472,M001P002A046R002_AUG000,1,2,10272,2,45,300,Alternate Reverse Lunge (aug 0),train,136,aug_0
7473,M001P002A046R002_AUG001,1,2,10273,2,45,300,Alternate Reverse Lunge (aug 1),train,136,aug_1
7474,M001P002A046R003_AUG000,1,2,10274,3,45,300,Alternate Reverse Lunge (aug 0),train,137,aug_0
7475,M001P002A046R003_AUG001,1,2,10275,3,45,300,Alternate Reverse Lunge (aug 1),train,137,aug_1
7476,M001P002A047R001_AUG000,1,2,10276,1,46,300,Side-lying Right Leg Backward Kick (aug 0),train,138,aug_0
7477,M001P002A047R001_AUG001,1,2,10277,1,46,300,Side-lying Right Leg Backward Kick (aug 1),train,138,aug_1
7478,M001P002A047R002_AUG000,1,2,10278,2,46,300,Side-lying Right Leg Backward Kick (aug 0),train,139,aug_0
7479,M001P002A047R002_AUG001,1,2,10279,2,46,300,Side-lying Right Leg Backward Kick (aug 1),train,139,aug_1
7480,M001P002A047R003_AUG000,1,2,10280,3,46,300,Side-lying Right Leg Backward Kick (aug 0),train,140,aug_0
7481,M001P002A047R003_AUG001,1,2,10281,3,46,300,Side-lying Right Leg Backward Kick (aug 1),train,140,aug_1
7482,M001P002A048R001_AUG000,1,2,10282,1,47,300,Left Leg Lunge With Knee Lift (aug 0),train,141,aug_0
7483,M001P002A048R001_AUG001,1,2,10283,1,47,300,Left Leg Lunge With Knee Lift (aug 1),train,141,aug_1
7484,M001P002A048R002_AUG000,1,2,10284,2,47,300,Left Leg Lunge With Knee Lift (aug 0),train,142,aug_0
7485,M001P002A048R002_AUG001,1,2,10285,2,47,300,Left Leg Lunge With Knee Lift (aug 1),train,142,aug_1
7486,M001P002A048R003_AUG000,1,2,10286,3,47,300,Left Leg Lunge With Knee Lift (aug 0),train,143,aug_0
7487,M001P002A048R003_AUG001,1,2,10287,3,47,300,Left Leg Lunge With Knee Lift (aug 1),train,143,aug_1
7488,M001P002A049R001_AUG000,1,2,10288,1,48,300,Sumo Squat (aug 0),train,144,aug_0
7489,M001P002A049R001_AUG001,1,2,10289,1,48,300,Sumo Squat (aug 1),train,144,aug_1
7490,M001P002A049R002_AUG000,1,2,10290,2,48,300,Sumo Squat (aug 0),train,145,aug_0
7491,M001P002A049R002_AUG001,1,2,10291,2,48,300,Sumo Squat (aug 1),train,145,aug_1
7492,M001P002A049R003_AUG000,1,2,10292,3,48,300,Sumo Squat (aug 0),train,146,aug_0
7493,M001P002A049R003_AUG001,1,2,10293,3,48,300,Sumo Squat (aug 1),train,146,aug_1
7494,M001P002A050R001_AUG000,1,2,10294,1,49,300,Straight Leg Calf Raise (aug 0),train,147,aug_0
7495,M001P002A050R001_AUG001,1,2,10295,1,49,300,Straight Leg Calf Raise (aug 1),train,147,aug_1
7496,M001P002A050R002_AUG000,1,2,10296,2,49,300,Straight Leg Calf Raise (aug 0),train,148,aug_0
7497,M001P002A050R002_AUG001,1,2,10297,2,49,300,Straight Leg Calf Raise (aug 1),train,148,aug_1
7498,M001P002A050R003_AUG000,1,2,10298,3,49,300,Straight Leg Calf Raise (aug 0),train,149,aug_0
7499,M001P002A050R003_AUG001,1,2,10299,3,49,300,Straight Leg Calf Raise (aug 1),train,149,aug_1
7500,M001P002A051R001_AUG000,1,2,10300,1,50,300,Squat Jump (aug 0),train,150,aug_0
7501,M001P002A051R001_AUG001,1,2,10301,1,50,300,Squat Jump (aug 1),train,150,aug_1
7502,M001P002A051R002_AUG000,1,2,10302,2,50,300,Squat Jump (aug 0),train,151,aug_0
7503,M001P002A051R002_AUG001,1,2,10303,2,50,300,Squat Jump (aug 1),train,151,aug_1
7504,M001P002A051R003_AUG000,1,2,10304,3,50,300,Squat Jump (aug 0),train,152,aug_0
7505,M001P002A051R003_AUG001,1,2,10305,3,50,300,Squat Jump (aug 1),train,152,aug_1
7506,M001P002A052R001_AUG000,1,2,10306,1,51,300,Squat With Alternate Knee Lift (aug 0),train,153,aug_0
7507,M001P002A052R001_AUG001,1,2,10307,1,51,300,Squat With Alternate Knee Lift (aug 1),train,153,aug_1
7508,M001P002A052R002_AUG000,1,2,10308,2,51,300,Squat With Alternate Knee Lift (aug 0),train,154,aug_0
7509,M001P002A052R002_AUG001,1,2,10309,2,51,300,Squat With Alternate Knee Lift (aug 1),train,154,aug_1
7510,M001P002A052R003_AUG000,1,2,10310,3,51,300,Squat With Alternate Knee Lift (aug 0),train,155,aug_0
7511,M001P002A052R003_AUG001,1,2,10311,3,51,300,Squat With Alternate Knee Lift (aug 1),train,155,aug_1
7512,M001P002A053R001_AUG000,1,2,10312,1,52,300,Standing Alternate Butt Kick (aug 0),train,156,aug_0
7513,M001P002A053R001_AUG001,1,2,10313,1,52,300,Standing Alternate Butt Kick (aug 1),train,156,aug_1
7514,M001P002A053R002_AUG000,1,2,10314,2,52,300,Standing Alternate Butt Kick (aug 0),train,157,aug_0
7515,M001P002A053R002_AUG001,1,2,10315,2,52,300,Standing Alternate Butt Kick (aug 1),train,157,aug_1
7516,M001P002A053R003_AUG000,1,2,10316,3,52,300,Standing Alternate Butt Kick (aug 0),train,158,aug_0
7517,M001P002A053R003_AUG001,1,2,10317,3,52,300,Standing Alternate Butt Kick (aug 1),train,158,aug_1
7518,M001P002A054R001_AUG000,1,2,10318,1,53,300,Knee Warm-up (aug 0),train,159,aug_0
7519,M001P002A054R001_AUG001,1,2,10319,1,53,300,Knee Warm-up (aug 1),train,159,aug_1
7520,M001P002A054R002_AUG000,1,2,10320,2,53,300,Knee Warm-up (aug 0),train,160,aug_0
7521,M001P002A054R002_AUG001,1,2,10321,2,53,300,Knee Warm-up (aug 1),train,160,aug_1
7522,M001P002A054R003_AUG000,1,2,10322,3,53,300,Knee Warm-up (aug 0),train,161,aug_0
7523,M001P002A054R003_AUG001,1,2,10323,3,53,300,Knee Warm-up (aug 1),train,161,aug_1
7524,M001P002A055R001_AUG000,1,2,10324,1,54,300,Butt Kicks (aug 0),train,162,aug_0
7525,M001P002A055R001_AUG001,1,2,10325,1,54,300,Butt Kicks (aug 1),train,162,aug_1
7526,M001P002A055R002_AUG000,1,2,10326,2,54,300,Butt Kicks (aug 0),train,163,aug_0
7527,M001P002A055R002_AUG001,1,2,10327,2,54,300,Butt Kicks (aug 1),train,163,aug_1
7528,M001P002A055R003_AUG000,1,2,10328,3,54,300,Butt Kicks (aug 0),train,164,aug_0
7529,M001P002A055R003_AUG001,1,2,10329,3,54,300,Butt Kicks (aug 1),train,164,aug_1
7530,M001P002A056R001_AUG000,1,2,10330,1,55,300,Jump Left and Right (aug 0),train,165,aug_0
7531,M001P002A056R001_AUG001,1,2,10331,1,55,300,Jump Left and Right (aug 1),train,165,aug_1
7532,M001P002A056R002_AUG000,1,2,10332,2,55,300,Jump Left and Right (aug 0),train,166,aug_0
7533,M001P002A056R002_AUG001,1,2,10333,2,55,300,Jump Left and Right (aug 1),train,166,aug_1
7534,M001P002A056R003_AUG000,1,2,10334,3,55,300,Jump Left and Right (aug 0),train,167,aug_0
7535,M001P002A056R003_AUG001,1,2,10335,3,55,300,Jump Left and Right (aug 1),train,167,aug_1
7536,M001P002A057R001_AUG000,1,2,10336,1,56,300,Jumping Jacks (aug 0),train,168,aug_0
7537,M001P002A057R001_AUG001,1,2,10337,1,56,300,Jumping Jacks (aug 1),train,168,aug_1
7538,M001P002A057R002_AUG000,1,2,10338,2,56,300,Jumping Jacks (aug 0),train,169,aug_0
7539,M001P002A057R002_AUG001,1,2,10339,2,56,300,Jumping Jacks (aug 1),train,169,aug_1
7540,M001P002A057R003_AUG000,1,2,10340,3,56,300,Jumping Jacks (aug 0),train,170,aug_0
7541,M001P002A057R003_AUG001,1,2,10341,3,56,300,Jumping Jacks (aug 1),train,170,aug_1
7542,M001P002A058R001_AUG000,1,2,10342,1,57,300,High Knee (aug 0),train,171,aug_0
7543,M001P002A058R001_AUG001,1,2,10343,1,57,300,High Knee (aug 1),train,171,aug_1
7544,M001P002A058R002_AUG000,1,2,10344,2,57,300,High Knee (aug 0),train,172,aug_0
7545,M001P002A058R002_AUG001,1,2,10345,2,57,300,High Knee (aug 1),train,172,aug_1
7546,M001P002A058R003_AUG000,1,2,10346,3,57,300,High Knee (aug 0),train,173,aug_0
7547,M001P002A058R003_AUG001,1,2,10347,3,57,300,High Knee (aug 1),train,173,aug_1
7548,M001P002A059R001_AUG000,1,2,10348,1,58,300,Clap Jacks (aug 0),train,174,aug_0
7549,M001P002A059R001_AUG001,1,2,10349,1,58,300,Clap Jacks (aug 1),train,174,aug_1
7550,M001P002A059R002_AUG000,1,2,10350,2,58,300,Clap Jacks (aug 0),train,175,aug_0
7551,M001P002A059R002_AUG001,1,2,10351,2,58,300,Clap Jacks (aug 1),train,175,aug_1
7552,M001P002A059R003_AUG000,1,2,10352,3,58,300,Clap Jacks (aug 0),train,176,aug_0
7553,M001P002A059R003_AUG001,1,2,10353,3,58,300,Clap Jacks (aug 1),train,176,aug_1
7554,M001P002A060R001_AUG000,1,2,10354,1,59,300,Run In Place With Arm Swing (aug 0),train,177,aug_0
7555,M001P002A060R001_AUG001,1,2,10355,1,59,300,Run In Place With Arm Swing (aug 1),train,177,aug_1
7556,M001P002A060R002_AUG000,1,2,10356,2,59,300,Run In Place With Arm Swing (aug 0),train,178,aug_0
7557,M001P002A060R002_AUG001,1,2,10357,2,59,300,Run In Place With Arm Swing (aug 1),train,178,aug_1
7558,M001P002A060R003_AUG000,1,2,10358,3,59,300,Run In Place With Arm Swing (aug 0),train,179,aug_0
7559,M001P002A060R003_AUG001,1,2,10359,3,59,300,Run In Place With Arm Swing (aug 1),train,179,aug_1
7560,M001P003A001R001_AUG000,1,3,10360,1,0,300,Svend Press (aug 0),train,180,aug_0
7561,M001P003A001R001_AUG001,1,3,10361,1,0,300,Svend Press (aug 1),train,180,aug_1
7562,M001P003A001R002_AUG000,1,3,10362,2,0,300,Svend Press (aug 0),train,181,aug_0
7563,M001P003A001R002_AUG001,1,3,10363,2,0,300,Svend Press (aug 1),train,181,aug_1
7564,M001P003A001R003_AUG000,1,3,10364,3,0,300,Svend Press (aug 0),train,182,aug_0
7565,M001P003A001R003_AUG001,1,3,10365,3,0,300,Svend Press (aug 1),train,182,aug_1
7566,M001P003A002R001_AUG000,1,3,10366,1,1,300,Kneeling Push-ups (aug 0),train,183,aug_0
7567,M001P003A002R001_AUG001,1,3,10367,1,1,300,Kneeling Push-ups (aug 1),train,183,aug_1
7568,M001P003A002R002_AUG000,1,3,10368,2,1,300,Kneeling Push-ups (aug 0),train,184,aug_0
7569,M001P003A002R002_AUG001,1,3,10369,2,1,300,Kneeling Push-ups (aug 1),train,184,aug_1
7570,M001P003A002R003_AUG000,1,3,10370,3,1,300,Kneeling Push-ups (aug 0),train,185,aug_0
7571,M001P003A002R003_AUG001,1,3,10371,3,1,300,Kneeling Push-ups (aug 1),train,185,aug_1
7572,M001P003A003R001_AUG000,1,3,10372,1,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,186,aug_0
7573,M001P003A003R001_AUG001,1,3,10373,1,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,186,aug_1
7574,M001P003A003R002_AUG000,1,3,10374,2,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,187,aug_0
7575,M001P003A003R002_AUG001,1,3,10375,2,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,187,aug_1
7576,M001P003A003R003_AUG000,1,3,10376,3,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 0),train,188,aug_0
7577,M001P003A003R003_AUG001,1,3,10377,3,2,300,Standing Straight-arm Chest Press With Resistance Band (aug 1),train,188,aug_1
7578,M001P003A004R001_AUG000,1,3,10378,1,3,300,Small Dumbbell Floor Flies (aug 0),train,189,aug_0
7579,M001P003A004R001_AUG001,1,3,10379,1,3,300,Small Dumbbell Floor Flies (aug 1),train,189,aug_1
7580,M001P003A004R002_AUG000,1,3,10380,2,3,300,Small Dumbbell Floor Flies (aug 0),train,190,aug_0
7581,M001P003A004R002_AUG001,1,3,10381,2,3,300,Small Dumbbell Floor Flies (aug 1),train,190,aug_1
7582,M001P003A004R003_AUG000,1,3,10382,3,3,300,Small Dumbbell Floor Flies (aug 0),train,191,aug_0
7583,M001P003A004R003_AUG001,1,3,10383,3,3,300,Small Dumbbell Floor Flies (aug 1),train,191,aug_1
7584,M001P003A005R001_AUG000,1,3,10384,1,4,300,Chest Fly (aug 0),train,192,aug_0
7585,M001P003A005R001_AUG001,1,3,10385,1,4,300,Chest Fly (aug 1),train,192,aug_1
7586,M001P003A005R002_AUG000,1,3,10386,2,4,300,Chest Fly (aug 0),train,193,aug_0
7587,M001P003A005R002_AUG001,1,3,10387,2,4,300,Chest Fly (aug 1),train,193,aug_1
7588,M001P003A005R003_AUG000,1,3,10388,3,4,300,Chest Fly (aug 0),train,194,aug_0
7589,M001P003A005R003_AUG001,1,3,10389,3,4,300,Chest Fly (aug 1),train,194,aug_1
7590,M001P003A006R001_AUG000,1,3,10390,1,5,300,Push-ups (aug 0),train,195,aug_0
7591,M001P003A006R001_AUG001,1,3,10391,1,5,300,Push-ups (aug 1),train,195,aug_1
7592,M001P003A006R002_AUG000,1,3,10392,2,5,300,Push-ups (aug 0),train,196,aug_0
7593,M001P003A006R002_AUG001,1,3,10393,2,5,300,Push-ups (aug 1),train,196,aug_1
7594,M001P003A006R003_AUG000,1,3,10394,3,5,300,Push-ups (aug 0),train,197,aug_0
7595,M001P003A006R003_AUG001,1,3,10395,3,5,300,Push-ups (aug 1),train,197,aug_1
7596,M001P003A007R001_AUG000,1,3,10396,1,6,300,Bent-over W-shape Stretch (aug 0),train,198,aug_0
7597,M001P003A007R001_AUG001,1,3,10397,1,6,300,Bent-over W-shape Stretch (aug 1),train,198,aug_1
7598,M001P003A007R002_AUG000,1,3,10398,2,6,300,Bent-over W-shape Stretch (aug 0),train,199,aug_0
7599,M001P003A007R002_AUG001,1,3,10399,2,6,300,Bent-over W-shape Stretch (aug 1),train,199,aug_1
7600,M001P003A007R003_AUG000,1,3,10400,3,6,300,Bent-over W-shape Stretch (aug 0),train,200,aug_0
7601,M001P003A007R003_AUG001,1,3,10401,3,6,300,Bent-over W-shape Stretch (aug 1),train,200,aug_1
7602,M001P003A008R001_AUG000,1,3,10402,1,7,300,Bent-over Y-shape Stretch (aug 0),train,201,aug_0
7603,M001P003A008R001_AUG001,1,3,10403,1,7,300,Bent-over Y-shape Stretch (aug 1),train,201,aug_1
7604,M001P003A008R002_AUG000,1,3,10404,2,7,300,Bent-over Y-shape Stretch (aug 0),train,202,aug_0
7605,M001P003A008R002_AUG001,1,3,10405,2,7,300,Bent-over Y-shape Stretch (aug 1),train,202,aug_1
7606,M001P003A008R003_AUG000,1,3,10406,3,7,300,Bent-over Y-shape Stretch (aug 0),train,203,aug_0
7607,M001P003A008R003_AUG001,1,3,10407,3,7,300,Bent-over Y-shape Stretch (aug 1),train,203,aug_1
7608,M001P003A009R001_AUG000,1,3,10408,1,8,300,Bent-over A-shape Stretch (aug 0),train,204,aug_0
7609,M001P003A009R001_AUG001,1,3,10409,1,8,300,Bent-over A-shape Stretch (aug 1),train,204,aug_1
7610,M001P003A009R002_AUG000,1,3,10410,2,8,300,Bent-over A-shape Stretch (aug 0),train,205,aug_0
7611,M001P003A009R002_AUG001,1,3,10411,2,8,300,Bent-over A-shape Stretch (aug 1),train,205,aug_1
7612,M001P003A009R003_AUG000,1,3,10412,3,8,300,Bent-over A-shape Stretch (aug 0),train,206,aug_0
7613,M001P003A009R003_AUG001,1,3,10413,3,8,300,Bent-over A-shape Stretch (aug 1),train,206,aug_1
7614,M001P003A010R001_AUG000,1,3,10414,1,9,300,Squat With Arm Lift (aug 0),train,207,aug_0
7615,M001P003A010R001_AUG001,1,3,10415,1,9,300,Squat With Arm Lift (aug 1),train,207,aug_1
7616,M001P003A010R002_AUG000,1,3,10416,2,9,300,Squat With Arm Lift (aug 0),train,208,aug_0
7617,M001P003A010R002_AUG001,1,3,10417,2,9,300,Squat With Arm Lift (aug 1),train,208,aug_1
7618,M001P003A010R003_AUG000,1,3,10418,3,9,300,Squat With Arm Lift (aug 0),train,209,aug_0
7619,M001P003A010R003_AUG001,1,3,10419,3,9,300,Squat With Arm Lift (aug 1),train,209,aug_1
7620,M001P003A011R001_AUG000,1,3,10420,1,10,300,Breaststroke Arm Pull (aug 0),train,210,aug_0
7621,M001P003A011R001_AUG001,1,3,10421,1,10,300,Breaststroke Arm Pull (aug 1),train,210,aug_1
7622,M001P003A011R002_AUG000,1,3,10422,2,10,300,Breaststroke Arm Pull (aug 0),train,211,aug_0
7623,M001P003A011R002_AUG001,1,3,10423,2,10,300,Breaststroke Arm Pull (aug 1),train,211,aug_1
7624,M001P003A011R003_AUG000,1,3,10424,3,10,300,Breaststroke Arm Pull (aug 0),train,212,aug_0
7625,M001P003A011R003_AUG001,1,3,10425,3,10,300,Breaststroke Arm Pull (aug 1),train,212,aug_1
7626,M001P003A012R001_AUG000,1,3,10426,1,11,300,Prone Y-shape Stretch (aug 0),train,213,aug_0
7627,M001P003A012R001_AUG001,1,3,10427,1,11,300,Prone Y-shape Stretch (aug 1),train,213,aug_1
7628,M001P003A012R002_AUG000,1,3,10428,2,11,300,Prone Y-shape Stretch (aug 0),train,214,aug_0
7629,M001P003A012R002_AUG001,1,3,10429,2,11,300,Prone Y-shape Stretch (aug 1),train,214,aug_1
7630,M001P003A012R003_AUG000,1,3,10430,3,11,300,Prone Y-shape Stretch (aug 0),train,215,aug_0
7631,M001P003A012R003_AUG001,1,3,10431,3,11,300,Prone Y-shape Stretch (aug 1),train,215,aug_1
7632,M001P003A013R001_AUG000,1,3,10432,1,12,300,Lateral Raise Forward Circles (aug 0),train,216,aug_0
7633,M001P003A013R001_AUG001,1,3,10433,1,12,300,Lateral Raise Forward Circles (aug 1),train,216,aug_1
7634,M001P003A013R002_AUG000,1,3,10434,2,12,300,Lateral Raise Forward Circles (aug 0),train,217,aug_0
7635,M001P003A013R002_AUG001,1,3,10435,2,12,300,Lateral Raise Forward Circles (aug 1),train,217,aug_1
7636,M001P003A013R003_AUG000,1,3,10436,3,12,300,Lateral Raise Forward Circles (aug 0),train,218,aug_0
7637,M001P003A013R003_AUG001,1,3,10437,3,12,300,Lateral Raise Forward Circles (aug 1),train,218,aug_1
7638,M001P003A014R001_AUG000,1,3,10438,1,13,300,Lateral Raise Backward Circles (aug 0),train,219,aug_0
7639,M001P003A014R001_AUG001,1,3,10439,1,13,300,Lateral Raise Backward Circles (aug 1),train,219,aug_1
7640,M001P003A014R002_AUG000,1,3,10440,2,13,300,Lateral Raise Backward Circles (aug 0),train,220,aug_0
7641,M001P003A014R002_AUG001,1,3,10441,2,13,300,Lateral Raise Backward Circles (aug 1),train,220,aug_1
7642,M001P003A014R003_AUG000,1,3,10442,3,13,300,Lateral Raise Backward Circles (aug 0),train,221,aug_0
7643,M001P003A014R003_AUG001,1,3,10443,3,13,300,Lateral Raise Backward Circles (aug 1),train,221,aug_1
7644,M001P003A015R001_AUG000,1,3,10444,1,14,300,Lying Shoulder Joint Upward Round (aug 0),train,222,aug_0
7645,M001P003A015R001_AUG001,1,3,10445,1,14,300,Lying Shoulder Joint Upward Round (aug 1),train,222,aug_1
7646,M001P003A015R002_AUG000,1,3,10446,2,14,300,Lying Shoulder Joint Upward Round (aug 0),train,223,aug_0
7647,M001P003A015R002_AUG001,1,3,10447,2,14,300,Lying Shoulder Joint Upward Round (aug 1),train,223,aug_1
7648,M001P003A015R003_AUG000,1,3,10448,3,14,300,Lying Shoulder Joint Upward Round (aug 0),train,224,aug_0
7649,M001P003A015R003_AUG001,1,3,10449,3,14,300,Lying Shoulder Joint Upward Round (aug 1),train,224,aug_1
7650,M001P003A016R001_AUG000,1,3,10450,1,15,300,Lying Shoulder Joint Downward Round (aug 0),train,225,aug_0
7651,M001P003A016R001_AUG001,1,3,10451,1,15,300,Lying Shoulder Joint Downward Round (aug 1),train,225,aug_1
7652,M001P003A016R002_AUG000,1,3,10452,2,15,300,Lying Shoulder Joint Downward Round (aug 0),train,226,aug_0
7653,M001P003A016R002_AUG001,1,3,10453,2,15,300,Lying Shoulder Joint Downward Round (aug 1),train,226,aug_1
7654,M001P003A016R003_AUG000,1,3,10454,3,15,300,Lying Shoulder Joint Downward Round (aug 0),train,227,aug_0
7655,M001P003A016R003_AUG001,1,3,10455,3,15,300,Lying Shoulder Joint Downward Round (aug 1),train,227,aug_1
7656,M001P003A017R001_AUG000,1,3,10456,1,16,300,Bare-handed Full Lateral Raise (aug 0),train,228,aug_0
7657,M001P003A017R001_AUG001,1,3,10457,1,16,300,Bare-handed Full Lateral Raise (aug 1),train,228,aug_1
7658,M001P003A017R002_AUG000,1,3,10458,2,16,300,Bare-handed Full Lateral Raise (aug 0),train,229,aug_0
7659,M001P003A017R002_AUG001,1,3,10459,2,16,300,Bare-handed Full Lateral Raise (aug 1),train,229,aug_1
7660,M001P003A017R003_AUG000,1,3,10460,3,16,300,Bare-handed Full Lateral Raise (aug 0),train,230,aug_0
7661,M001P003A017R003_AUG001,1,3,10461,3,16,300,Bare-handed Full Lateral Raise (aug 1),train,230,aug_1
7662,M001P003A018R001_AUG000,1,3,10462,1,17,300,Bare-handed Cuban Press (aug 0),train,231,aug_0
7663,M001P003A018R001_AUG001,1,3,10463,1,17,300,Bare-handed Cuban Press (aug 1),train,231,aug_1
7664,M001P003A018R002_AUG000,1,3,10464,2,17,300,Bare-handed Cuban Press (aug 0),train,232,aug_0
7665,M001P003A018R002_AUG001,1,3,10465,2,17,300,Bare-handed Cuban Press (aug 1),train,232,aug_1
7666,M001P003A018R003_AUG000,1,3,10466,3,17,300,Bare-handed Cuban Press (aug 0),train,233,aug_0
7667,M001P003A018R003_AUG001,1,3,10467,3,17,300,Bare-handed Cuban Press (aug 1),train,233,aug_1
